customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_quartile_Q1,tenure_quartile_Q2,tenure_quartile_Q3,tenure_quartile_Q4,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,contract_flexibility_risk,is_long_term_customer,total_services,high_data_user,support_adoption,monthly_spending_trend,charge_consistency,senior_internet_risk,month_to_month_new_customer,long_tenure_low_engagement,contract_spend_risk
8390-FESFV,Female,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,False,False,False,True,0,62,84.5,5193.2,0,1,7,0,3,1.3412698412698412,45.80000000000018,0,0,0,0
3022-BEXHZ,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,False,False,False,True,0,67,111.2,7530.8,0,1,7,1,3,1.6352941176470588,80.39999999999964,0,0,0,0
5027-XWQHA,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,True,False,False,False,0,6,44.75,270.95,1,0,1,0,0,6.392857142857143,2.4499999999999886,0,0,0,0
6248-TKCQV,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,False,False,False,True,0,70,80.6,5460.2,0,1,6,0,1,1.1352112676056336,181.80000000000018,0,0,0,0
6729-GDNGC,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),No,False,True,False,False,1,20,80.7,1614.2,1,0,2,1,0,3.842857142857143,0.20000000000004547,1,0,0,1
6198-ZFIOJ,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,True,False,False,False,0,5,75.6,402.5,1,0,2,1,0,12.6,24.5,0,1,0,1
5989-OMNJE,Female,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,No,False,True,False,False,0,24,57.6,1367.75,0,1,5,0,2,2.3040000000000003,14.650000000000091,0,0,0,0
4566-QVRRW,Female,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,0,11,44.05,483.7,1,0,1,0,0,3.670833333333333,0.8499999999999659,0,0,0,0
1291-CUOCY,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,False,False,False,True,0,72,110.6,7962.2,0,1,7,1,3,1.5150684931506848,1.0,0,0,0,0
9795-SHUHB,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),No,False,False,False,True,0,66,58.2,3810.8,0,1,4,0,2,0.8686567164179105,30.40000000000009,0,0,0,0
3230-IUALN,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No,False,False,True,False,0,45,81.0,3533.6,0,1,6,0,2,1.7608695652173914,111.40000000000009,0,0,0,0
0042-RLHYP,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,False,False,False,True,0,69,19.7,1396.9,0,1,1,0,0,0.2814285714285714,37.600000000000136,0,0,1,0
8519-IMDHU,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,False,True,False,False,1,15,85.6,1345.55,1,0,3,1,0,5.35,61.549999999999955,1,0,0,1
4945-RVMTE,Female,No,No,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,False,True,False,False,0,28,59.55,1646.45,1,1,3,0,1,2.0534482758620687,20.949999999999818,0,0,0,0
0201-OAMXR,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),Yes,False,False,False,True,0,70,115.55,8127.6,0,1,8,1,3,1.6274647887323943,39.100000000000364,0,0,0,0
1866-NXPSP,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,No,False,False,True,False,0,36,75.55,2680.15,0,1,6,0,3,2.041891891891892,39.649999999999636,0,0,0,0
3372-KWFBM,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,1,16,86.6,1281.0,1,0,3,1,0,5.094117647058823,104.59999999999991,1,0,0,1
7831-QGOXH,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,0,18,85.2,1553.9,1,0,3,1,0,4.484210526315789,20.299999999999955,0,0,0,1
6393-WRYZE,Female,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,False,False,True,False,0,34,97.65,3207.55,1,1,4,1,0,2.79,112.55000000000018,0,0,0,1
3941-XTSKM,Male,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),No,False,False,True,False,0,42,45.1,2049.05,0,1,3,0,2,1.0488372093023257,154.85000000000014,0,0,0,0
1661-CZBAU,Male,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),No,False,False,True,False,0,48,70.95,3629.2,0,1,5,0,1,1.4479591836734695,223.59999999999945,0,0,0,0
6599-RCLCJ,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,False,False,True,False,0,47,109.55,5124.55,1,1,7,1,3,2.2822916666666666,24.299999999999272,0,0,0,1
9831-BPFRI,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,Yes,False,False,True,False,0,39,89.55,3474.45,0,1,5,1,3,2.23875,18.0,0,0,0,0
5158-RIVOP,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,False,True,False,False,0,11,20.9,202.3,0,0,1,0,0,1.7416666666666665,27.599999999999966,0,0,0,0
9788-YTFGE,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,True,False,False,False,0,7,19.95,147.5,1,0,1,0,0,2.49375,7.849999999999994,0,0,0,0
9277-JOOMO,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,True,False,False,False,0,3,24.6,86.35,1,0,2,0,0,6.15,12.549999999999983,0,1,0,0
1907-YLNYW,Male,No,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,True,False,False,False,0,8,66.7,579.0,1,0,4,0,1,7.411111111111111,45.39999999999998,0,0,0,0
1725-MIMXW,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,Yes,True,False,False,False,0,1,19.45,19.45,1,0,1,0,0,9.725,0.0,0,1,0,0
8947-YRTDV,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,No,False,False,True,False,0,32,94.8,3131.55,0,1,5,1,2,2.8727272727272726,97.95000000000027,0,0,0,0
3161-ONRWK,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),No,False,False,False,True,0,60,65.85,3928.3,0,1,5,0,3,1.0795081967213114,22.699999999999363,0,0,0,0
0114-RSRRW,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),No,False,True,False,False,0,10,19.95,187.75,1,0,1,0,0,1.8136363636363635,11.75,0,0,0,0
4565-NLZBV,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,False,False,False,True,0,71,24.65,1710.15,0,1,2,0,0,0.3423611111111111,39.99999999999977,0,0,1,0
0031-PVLZI,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,True,False,False,False,0,4,20.35,76.35,1,0,1,0,0,4.07,5.050000000000011,0,1,0,0
7206-GZCDC,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,True,False,False,False,1,1,69.25,69.25,1,0,1,1,0,34.625,0.0,1,1,0,0
6682-VCIXC,Female,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No,False,False,True,False,0,43,51.25,2151.6,0,1,4,0,2,1.1647727272727273,52.15000000000009,0,0,0,0
4791-QRGMF,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,False,False,False,True,0,59,99.5,5961.1,0,1,5,1,1,1.6583333333333334,90.60000000000036,0,0,0,0
6475-VHUIZ,Female,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,False,True,False,False,0,23,54.25,1221.55,1,0,3,0,2,2.2604166666666665,26.200000000000045,0,0,0,0
3910-MRQOY,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,False,False,False,True,0,72,19.4,1496.45,0,1,1,0,0,0.2657534246575342,99.65000000000009,0,0,1,0
0661-WCQNQ,Male,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),No,False,True,False,False,0,22,56.25,1292.2,0,0,3,0,1,2.4456521739130435,54.700000000000045,0,0,0,0
7537-RBWEA,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,True,False,False,False,0,1,25.15,25.15,1,0,0,0,0,12.575,0.0,0,1,0,0
4656-CAURT,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,False,False,False,True,0,69,23.95,1713.1,0,1,2,0,0,0.34214285714285714,60.549999999999955,0,0,1,0
0121-SNYRK,Male,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,No,False,False,True,False,0,50,35.4,1748.9,0,1,2,0,1,0.6941176470588235,21.09999999999991,0,0,1,0
1768-ZAIFU,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,True,False,False,False,1,1,25.2,25.2,1,0,0,0,0,12.6,0.0,0,1,0,0
4671-LXRDQ,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,True,False,False,False,0,2,45.0,96.45,1,0,1,0,0,15.0,6.450000000000003,0,1,0,0
3733-LSYCE,Female,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,False,True,False,False,0,15,75.35,1114.55,1,0,2,1,1,4.709375,15.700000000000045,0,0,0,1
6265-FRMTQ,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,False,False,True,False,0,31,20.4,609.1,0,1,1,0,0,0.6375,23.299999999999955,0,0,1,0
1934-SJVJK,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,True,False,False,False,0,1,20.15,20.15,1,0,1,0,0,10.075,0.0,0,1,0,0
3838-OZURD,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,False,False,False,True,0,66,105.0,7133.25,1,1,6,1,2,1.5671641791044777,203.25,0,0,0,1
1371-DWPAZ,Female,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),No,True,False,False,False,0,0,56.05,0.0,0,0,5,0,3,56.05,0.0,0,0,0,0
9269-CQOOL,Male,No,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,True,False,False,False,0,3,54.7,169.45,1,0,2,0,0,13.675,5.349999999999966,0,1,0,0
2017-CCBLH,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,True,False,False,False,0,8,20.0,141.6,0,0,1,0,0,2.2222222222222223,18.400000000000006,0,0,0,0
7690-KPNCU,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,False,False,False,True,0,64,73.05,4688.65,0,1,5,0,1,1.1238461538461537,13.449999999999818,0,0,0,0
0536-BGFMZ,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,False,True,False,False,0,28,20.5,563.05,1,1,1,0,0,0.7068965517241379,10.950000000000045,0,0,1,0
2293-IJWPS,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,False,False,False,True,0,57,100.75,5985.0,0,1,5,1,1,1.7370689655172413,242.25,0,0,0,0
2845-HSJCY,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,0,14,87.25,1258.6,1,0,4,1,1,5.816666666666666,37.09999999999991,0,0,0,1
5469-NUJUR,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,False,True,False,False,0,19,19.95,373.5,0,0,1,0,0,0.9974999999999999,5.550000000000011,0,0,0,0
1184-PJVDB,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,0,10,79.95,857.2,1,0,2,1,0,7.2681818181818185,57.700000000000045,0,0,0,1
2625-TRCZQ,Female,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,False,False,True,False,0,51,49.65,2553.35,1,1,3,0,1,0.9548076923076922,21.199999999999818,0,0,0,0
4102-HLENU,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,No,False,False,False,True,0,67,65.65,4322.85,0,1,5,0,2,0.9654411764705884,75.69999999999982,0,0,0,0
7266-GSSJX,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,No,False,True,False,False,0,11,20.45,250.8,1,0,1,0,0,1.7041666666666666,25.850000000000023,0,0,0,0
7722-VJRQD,Male,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,False,False,False,True,0,72,60.95,4549.05,0,1,5,0,2,0.834931506849315,160.64999999999964,0,0,0,0
7073-QETQY,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No,False,False,False,True,0,66,20.35,1359.5,0,1,1,0,0,0.3037313432835821,16.399999999999864,0,0,1,0
9415-DPEWS,Female,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,0,18,88.35,1639.3,1,0,4,1,1,4.6499999999999995,49.0,0,0,0,1
5624-RYAMH,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,No,True,False,False,False,0,9,19.5,178.85,1,0,1,0,0,1.95,3.3499999999999943,0,0,0,0
0196-JTUQI,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,True,False,False,False,0,9,75.2,633.85,1,0,2,1,0,7.5200000000000005,42.950000000000045,0,0,0,1
7130-YXBRO,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,False,False,True,False,0,48,111.45,5315.1,1,1,7,1,2,2.274489795918367,34.5,0,0,0,1
9272-LSVYH,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,False,True,False,False,0,10,70.15,735.5,1,0,1,1,0,6.377272727272728,34.0,0,0,0,0
7943-RQCHR,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,True,False,False,False,0,9,94.75,889.9,1,0,4,1,0,9.475,37.14999999999998,0,0,0,1
3793-MMFUH,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,1,13,95.05,1290.0,1,0,4,1,0,6.789285714285714,54.350000000000136,1,0,0,1
3249-ZPQRG,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,Yes,True,False,False,False,0,4,78.45,330.05,1,0,3,1,1,15.690000000000001,16.25,0,1,0,1
2568-BRGYX,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,True,False,False,False,0,4,70.2,237.95,1,0,1,1,0,14.040000000000001,42.85000000000002,0,1,0,0
3084-DOWLE,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,False,False,False,True,0,72,92.0,6474.4,0,1,8,0,3,1.2602739726027397,149.60000000000036,0,0,0,0
1084-MNSMJ,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,False,False,True,False,0,51,85.5,4421.95,0,1,7,0,3,1.6442307692307692,61.44999999999982,0,0,0,0
7721-JXEAW,Male,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,False,False,False,True,0,59,41.05,2452.7,1,1,2,0,1,0.6841666666666666,30.75,0,0,1,0
7249-WBIYX,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,0,10,85.6,813.85,1,0,3,1,0,7.781818181818181,42.14999999999998,0,0,0,1
4238-HFHSN,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,False,False,False,True,1,61,82.15,4904.85,1,1,3,1,1,1.3250000000000002,106.30000000000018,1,0,0,1
6250-CGGUN,Male,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,No,False,False,True,False,0,54,84.4,4484.05,0,1,4,1,2,1.5345454545454547,73.55000000000018,0,0,0,0
5478-JJVZK,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,False,False,True,False,0,33,60.9,2033.85,1,1,4,0,1,1.7911764705882351,24.149999999999864,0,0,0,0
7596-IIWYC,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,False,True,False,False,0,27,20.25,538.2,0,1,1,0,0,0.7232142857142857,8.549999999999955,0,0,1,0
6567-HOOPW,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,True,False,False,False,1,1,79.2,79.2,1,0,2,1,0,39.6,0.0,1,1,0,1
9793-WECQC,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,No,False,True,False,False,0,23,95.3,2192.9,1,0,4,1,1,3.970833333333333,1.0,0,0,0,1
4291-HPAXL,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,True,False,False,False,0,1,19.85,19.85,1,0,1,0,0,9.925,0.0,0,1,0,0
8999-YPYBV,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No,False,False,True,False,0,45,84.35,3858.05,0,1,7,0,3,1.833695652173913,62.30000000000064,0,0,0,0
1839-FBNFR,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,False,False,True,False,0,39,19.85,854.8,0,1,1,0,0,0.49625,80.64999999999986,0,0,1,0
3164-AALRN,Male,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,Yes,True,False,False,False,0,5,70.0,347.4,0,0,4,0,1,11.666666666666666,2.6000000000000227,0,0,0,0
3071-MVJCD,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,False,False,False,True,0,72,82.3,5815.15,0,1,7,0,3,1.1273972602739726,110.44999999999982,0,0,0,0
1697-BCSHV,Female,Yes,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,False,False,False,True,0,58,66.8,3970.4,1,1,4,0,1,1.1322033898305084,96.00000000000045,0,0,0,0
0562-KBDVM,Female,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),No,False,False,False,True,0,70,44.6,3058.15,0,1,4,0,3,0.6281690140845071,63.84999999999991,0,0,0,0
1131-SUEKT,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,False,False,False,True,0,61,98.45,6145.2,0,1,5,1,2,1.5879032258064516,139.75,0,0,0,0
3717-OEAUQ,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,True,False,False,False,0,2,70.7,129.2,1,0,1,1,0,23.566666666666666,12.200000000000017,0,1,0,1
4538-WNTMJ,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,False,False,True,False,0,46,24.95,1165.9,0,1,2,0,0,0.5308510638297872,18.200000000000045,0,0,1,0
3334-CTHOL,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,True,False,False,False,0,1,49.95,49.95,1,0,2,0,0,24.975,0.0,0,1,0,0
4704-ERYFC,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,0,22,69.25,1554.0,1,0,1,1,0,3.010869565217391,30.5,0,0,0,0
9432-RUVSL,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,False,False,True,False,0,48,102.5,4904.25,0,1,6,1,2,2.0918367346938775,15.75,0,0,0,0
8060-HIWJJ,Male,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,False,False,False,True,0,64,86.55,5632.55,0,1,7,0,3,1.3315384615384616,93.35000000000036,0,0,0,0
7684-XSZIY,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,False,False,False,True,0,72,24.3,1643.25,0,1,2,0,0,0.33287671232876714,106.35000000000014,0,0,1,0
9089-UOWJG,Female,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,False,True,False,False,0,12,58.35,740.55,1,0,3,0,1,4.4884615384615385,40.34999999999991,0,0,0,0
8621-MNIHH,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,False,False,True,False,1,34,94.25,3217.55,1,1,5,1,2,2.692857142857143,13.050000000000182,1,0,0,1
8039-ACLPL,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),No,False,False,False,True,0,72,68.75,4888.2,0,1,5,0,2,0.9417808219178082,61.80000000000018,0,0,0,0
9885-AIBVB,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,False,True,False,False,0,29,85.8,2440.25,1,1,4,1,2,2.86,47.94999999999982,0,0,0,1
1934-MKPXS,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,False,False,True,False,0,33,20.1,620.55,0,1,1,0,0,0.5911764705882353,42.750000000000114,0,0,1,0
2592-YKDIF,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,True,False,False,False,0,1,20.35,20.35,1,0,1,0,0,10.175,0.0,0,1,0,0
2272-JKMSI,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,False,False,False,True,0,62,110.8,6840.95,0,1,7,1,3,1.7587301587301587,28.649999999999636,0,0,0,0
0471-LVHGK,Male,Yes,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,Yes,False,False,True,False,0,41,73.0,3001.2,0,1,5,0,1,1.7380952380952381,8.199999999999818,0,0,0,0
9518-RWHZL,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),Yes,False,False,False,True,0,64,100.05,6254.2,0,1,5,1,1,1.5392307692307692,149.0,0,0,0,0
8714-CTZJW,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,True,False,False,False,0,4,82.85,319.6,1,0,3,1,1,16.57,11.799999999999955,0,1,0,1
3569-EDBPQ,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,False,True,False,False,0,24,84.35,1938.05,1,1,4,1,1,3.3739999999999997,86.34999999999991,0,0,0,1
3131-NWVFJ,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,False,True,False,False,0,14,19.55,294.5,0,0,1,0,0,1.3033333333333335,20.80000000000001,0,0,0,0
7521-YXVZY,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,True,False,False,False,0,3,19.95,58.3,1,0,1,0,0,4.9875,1.5499999999999972,0,1,0,0
5419-CONWX,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,True,False,False,False,1,4,99.8,442.85,1,0,5,1,2,19.96,43.650000000000034,1,1,0,1
6240-EURKS,Female,No,Yes,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,False,True,False,False,0,18,35.0,553.0,1,0,1,0,0,1.8421052631578947,77.0,0,0,0,0
2373-NTKOD,Male,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,True,False,False,False,0,8,66.25,546.45,1,0,3,0,0,7.361111111111111,16.450000000000045,0,0,0,0
